Normalize,Type,Datetime,Li7(LR)_AVG,Li7(LR)_STD,Rh103(LR)_AVG,Rh103(LR)_STD,Sn118(LR)_AVG,Sn118(LR)_STD,Ba138(LR)_AVG,Ba138(LR)_STD,Ce140(LR)_AVG,Ce140(LR)_STD,Ta181(LR)_AVG,Ta181(LR)_STD,W184(LR)_AVG,W184(LR)_STD,Pb207(LR)_AVG,Pb207(LR)_STD,Ti47(MR)_AVG,Ti47(MR)_STD,Ti48(MR)_AVG,Ti48(MR)_STD,Cr52(MR)_AVG,Cr52(MR)_STD,Mn55(MR)_AVG,Mn55(MR)_STD,Co59(MR)_AVG,Co59(MR)_STD,Ni60(MR)_AVG,Ni60(MR)_STD,Cu63(MR)_AVG,Cu63(MR)_STD,Zn66(MR)_AVG,Zn66(MR)_STD,Ge72(MR)_AVG,Ge72(MR)_STD,Mo98(MR)_AVG,Mo98(MR)_STD,Rh103(MR)_AVG,Rh103(MR)_STD,Ce140(MR)_AVG,Ce140(MR)_STD,Hf178(MR)_AVG,Hf178(MR)_STD,Hf180(MR)_AVG,Hf180(MR)_STD
1,HOT,2024-02-27 11:58:55,237.5,47.2,222493.4,65.8,29.7,24.3,21.9,8.8,32.8,19.9,17458.6,46.4,46.9,8.8,17.2,6.6,73.4,6.6,443.8,35.4,9.4,0.0,3.1,4.4,0.0,0.0,6.3,4.4,4.8,2.1,7.3,5.9,68.6,5.1,0.0,0.0,14967.8,274.6,1.9,2.7,0.0,0.0,0.0,0.0
1,HOT,2024-02-28 08:44:48,344.5,23.7,190729.9,967.8,16.0,10.3,13.9,6.4,12.5,8.3,286.8,17.4,18.7,11.0,2.8,4.8,200.7,39.7,1986.4,52.8,9.0,2.4,0.0,0.0,0.0,0.0,7.6,1.2,14.4,23.1,47.8,9.1,158.9,33.2,4.2,3.6,12649.6,209.9,0.7,1.2,0.0,0.0,0.0,0.0
1,HOT,2024-03-01 10:26:36,317.6,28.1,195492.8,1915.4,60.5,59.7,39.6,11.0,28.5,12.0,23398.8,654.9,38.2,10.3,20.8,16.7,186.1,33.4,1842.4,86.5,7.6,4.3,0.0,0.0,0.0,0.0,4.9,1.2,12.2,11.9,30.0,26.0,165.8,3.9,2.8,3.2,12963.9,270.5,1.4,2.4,0.7,1.2,2.8,1.2
1,HOT,2024-03-06 10:59:51,293.8,91.3,209187.9,1773.5,59.4,4.4,84.4,8.8,31.3,8.8,708.1,28.8,40.6,26.5,60.9,15.5,51.6,11.0,537.6,57.5,12.5,0.0,1.6,2.2,4.7,2.2,4.7,2.2,1.6,2.2,14.1,2.2,50.0,0.0,1.6,2.2,13739.2,6.5,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2024-03-07 10:19:49,284.1,67.1,214206.5,487.1,11.8,2.4,2.8,2.4,44.4,12.6,43.7,11.0,27.8,11.5,2.8,3.2,65.3,4.8,689.8,75.1,9.7,6.7,1.4,1.2,0.0,0.0,11.1,3.2,7.6,6.4,3.5,6.0,195.9,25.8,2.1,2.1,14423.0,158.9,1.4,1.2,0.0,0.0,0.0,0.0
1,HOT,2024-03-14 13:48:25,12.5,7.6,13912.0,50.9,7.8,6.6,0.0,0.0,6.3,4.4,29.7,15.5,10.9,15.5,1.6,2.2,73.4,2.2,562.6,26.5,18.8,13.3,0.0,0.0,0.0,0.0,6.3,4.4,0.0,0.0,8.3,11.8,47.7,3.2,3.1,0.0,14243.1,378.5,7.8,6.6,0.0,0.0,0.0,0.0
1,HOT,2024-03-15 06:30:54,392.4,8.4,202702.1,594.7,66.7,18.7,15.3,6.4,25.7,4.3,266.0,28.4,19.4,4.8,3.5,2.4,5.6,2.4,51.4,11.5,12.5,8.3,2.1,2.1,2.1,2.1,7.6,2.4,2.8,1.2,2.1,2.1,109.4,34.2,0.9,1.5,13231.8,248.5,1.4,2.4,0.0,0.0,0.7,1.2
1,HOT,2024-03-18 07:06:52,418.8,8.8,227028.3,3409.0,45.3,19.9,9.4,0.0,67.2,2.2,45.3,24.3,21.9,8.8,9.4,0.0,4.7,2.2,46.9,4.4,12.5,4.4,1.6,2.2,0.0,0.0,10.9,6.6,1.6,2.2,4.7,6.6,35.7,20.2,0.0,0.0,13986.4,130.7,0.0,0.0,0.0,0.0,1.6,2.2
1,HOT,2024-03-18 13:45:36,441.8,76.8,219295.8,1441.1,18.7,7.5,8.3,3.6,44.4,10.7,25.0,6.3,18.1,7.3,0.0,0.0,2.8,1.2,29.2,12.7,5.6,1.2,2.8,3.2,0.0,0.0,11.8,9.8,2.8,3.2,2.8,2.4,160.3,9.0,2.1,3.6,14415.9,493.5,2.1,2.1,0.0,0.0,0.0,0.0
1,HOT,2024-03-20 06:39:31,268.4,12.9,225227.8,1907.3,27.8,7.3,14.6,5.5,54.9,2.4,10913.8,218.4,55.6,24.1,2.1,3.6,18.7,2.1,141.7,27.6,9.0,4.3,1.4,1.2,3.5,3.2,11.1,2.4,3.5,2.4,2.1,2.1,169.5,4.9,1.4,2.4,15229.3,402.9,6.9,3.2,0.0,0.0,0.0,0.0
1,HOT,2024-03-20 14:20:29,333.3,56.6,222080.0,2114.1,63.2,3.2,32.6,7.9,41.0,3.2,878.9,22.9,30.6,5.2,3.5,2.4,10.4,2.1,125.0,16.7,10.7,2.5,4.9,2.4,2.8,3.2,10.4,5.5,4.9,2.4,6.9,3.2,187.4,51.4,0.0,0.0,14845.3,240.8,1.4,1.2,0.0,0.0,2.1,2.1
1,HOT,2024-03-20 16:36:35,251.9,51.7,223765.0,1482.8,82.8,2.2,50.0,30.9,67.2,6.6,336.0,46.4,32.8,6.6,1.6,2.2,15.6,4.4,70.3,2.2,50.5,13.5,8.1,2.7,6.3,8.8,15.6,22.1,9.4,8.8,12.5,8.8,56.9,2.0,1.6,2.2,15099.4,411.8,9.4,0.0,0.0,0.0,0.0,0.0
1,HOT,2024-03-22 09:22:06,287.1,46.8,213542.6,2247.9,66.0,8.4,52.8,15.4,2153.2,130.5,4655.5,116.3,30.6,17.3,9.0,6.7,14.6,9.1,72.2,11.5,6.4,1.8,3.5,3.2,1.4,1.2,9.0,12.2,5.6,4.3,5.6,4.3,161.0,50.4,0.0,0.0,14393.0,192.3,141.0,28.3,1.4,1.2,0.0,0.0
1,HOT,2024-03-25 14:55:52,401.9,5.8,240197.4,2473.6,75.0,15.0,44.4,14.6,1460.7,33.9,906.0,93.6,13.9,8.7,6.3,9.0,9.7,3.2,104.2,32.3,5.6,6.4,4.2,5.5,1.4,2.4,12.5,8.3,6.2,3.6,7.6,3.2,176.1,17.1,1.4,1.2,15233.4,583.2,80.6,7.3,0.0,0.0,0.7,1.2
1,HOT,2024-03-26 12:37:20,375.0,70.8,215477.3,3352.5,135.9,6.6,89.1,50.8,1626.1,17.7,642.4,77.4,26.6,2.2,10.9,6.6,10.9,6.6,121.9,22.1,33.8,30.1,23.4,2.2,1.6,2.2,10.9,2.2,10.9,11.0,10.9,11.0,51.8,16.7,0.0,0.0,13751.7,338.7,85.9,6.6,2.5,3.5,0.0,0.0
1,HOT,2024-03-28 10:52:21,310.5,56.0,230835.3,3496.7,151.6,6.6,85.9,19.9,1413.5,84.0,287919.0,7482.3,271.9,61.9,39.1,15.5,10.9,6.6,126.6,24.3,11.7,16.5,5.4,7.6,3.1,0.0,15.6,4.4,14.1,6.6,9.4,0.0,81.7,2.4,0.0,0.0,14609.4,378.5,71.9,26.5,1.6,2.2,0.0,0.0
1,HOT,2024-03-28 16:18:04,342.75,63.4,223156.3,3424.6,143.75,6.6,87.5,35.350000000000000,1519.8,50.85,144280.7,3779.85,149.25,32.05,25.0,11.05,10.9,6.6,124.25,23.200000000000000,22.75,23.3,14.400000000000000,4.9,2.35,1.1,13.25,3.3000000000000000,12.5,8.8,10.15,5.5,66.75,9.550000000000000,0.0,0.0,14180.55,358.6,78.9,16.55,2.05,2.85,0.0,0.0
1,HOT,2024-03-28 16:59:51,332.1,25.6,249778.2,1013.3,173.6,26.2,52.1,14.4,1538.0,98.2,678.0,45.3,20.8,6.3,3.5,3.2,10.4,5.5,154.2,15.7,18.1,6.4,2.1,2.1,6.9,6.7,16.0,6.4,1.4,2.4,23.6,10.5,153.4,32.2,0.0,0.0,16601.5,347.9,102.1,7.5,0.0,0.0,1.4,1.2
1,HOT,2024-03-29 07:34:14,215.7,16.3,227787.5,2201.2,164.1,2.2,79.7,19.9,1347.8,115.0,1167.9,28.7,25.0,4.4,65.6,22.1,25.0,4.4,106.3,4.4,23.4,11.0,1.6,2.2,3.1,0.0,10.9,6.6,12.5,8.8,12.5,8.8,75.0,28.9,0.0,0.0,14704.9,473.8,81.3,8.8,0.0,0.0,0.0,0.0
1,HOT,2024-04-01 15:35:36,339.6,20.6,229571.5,1172.3,50.0,26.5,57.8,6.6,3580.0,99.6,11579.0,90.8,39.1,15.5,1.6,2.2,6.3,8.8,131.3,17.7,20.3,2.2,1.6,2.2,3.1,4.4,9.4,4.4,14.1,6.6,20.3,2.2,45.9,19.9,0.0,0.0,14993.0,132.8,237.5,13.3,3.3,4.7,3.1,0.0
1,HOT,2024-04-03 09:05:01,326.3,5.2,173760.6,2329.5,30.6,3.2,3845.4,44.2,57.6,19.4,992.3,87.0,170.8,23.7,13.9,4.3,18.7,4.2,213.2,20.9,21.5,5.2,17.4,3.2,6.9,1.2,9.0,2.4,4.9,5.2,102.8,15.1,162.7,13.1,6.2,3.6,12847.1,266.8,8.3,0.0,3.5,3.2,3.5,2.4
1,HOT,2024-04-04 15:07:37,143.2,26.3,162406.5,3465.4,773.3,97.0,41.0,8.7,1459.4,57.9,5277.1,136.7,46.5,9.8,7.6,2.4,13.3,6.5,93.1,12.7,49.4,18.9,9.4,1.0,37.1,8.9,12.5,4.2,11.8,3.2,8.3,2.1,185.3,22.5,4.2,7.2,11351.5,263.0,90.3,7.9,0.0,0.0,0.7,1.2
1,HOT,2024-04-04 18:56:58,361.4,86.8,131103.0,511.1,526.7,19.9,71.9,13.3,1635.6,44.2,536.1,55.4,57.8,2.2,4.7,6.6,20.3,11.0,89.1,2.2,42.2,6.6,34.4,48.6,62.5,35.4,15.6,4.4,9.4,8.8,6.3,0.0,29.2,17.7,4.7,6.6,10666.7,163.8,128.1,13.3,0.0,0.0,4.7,6.6
1,HOT,2024-04-05 13:38:56,363.0,34.7,146661.3,4540.6,226.6,46.4,296.9,4.4,2025.0,95.1,6458.8,2.3,40.6,0.0,6.3,4.4,9.4,4.4,151.6,11.0,26.6,2.2,18.8,8.8,7.3,5.9,14.1,6.6,1.6,2.2,4.9,1.9,47.9,2.9,7.8,2.2,9744.9,11.1,118.8,8.8,3.1,4.4,1.6,2.2
1,HOT,2024-04-09 14:27:19,470.1,22.1,198688.2,2739.2,177.1,14.6,600.2,38.6,1905.0,128.5,31795.1,448.4,126.4,26.0,11.8,9.4,9.0,6.0,108.3,4.2,29.2,5.5,6.9,5.2,20.8,7.5,50.0,12.7,14.6,7.5,3.5,2.4,188.9,43.9,0.0,0.0,11588.7,11.5,102.8,13.4,1.4,2.4,0.7,1.2
1,HOT,2024-04-10 13:18:39,360.7,5.3,179860.1,1412.2,152.1,18.8,1433.6,65.2,1882.0,183.1,837.9,37.0,20.8,4.2,11.1,13.9,5.6,1.2,65.3,11.5,13.9,4.3,9.0,3.2,17.4,8.4,32.6,17.7,3.5,2.4,3.2,5.5,142.4,7.1,2.8,4.8,11373.0,102.4,120.1,15.8,0.0,0.0,0.0,0.0
1,HOT,2024-04-11 16:02:41,465.1,58.9,186865.6,440.0,123.4,37.6,78.1,0.0,1943.7,108.4,2880.8,39.8,40.6,13.3,6.3,8.8,10.9,15.5,45.3,2.2,21.9,8.8,1.6,2.2,1.6,2.2,39.1,15.5,14.1,6.6,0.0,0.0,32.5,17.7,4.7,2.2,10896.7,219.1,106.3,8.8,2.5,3.5,1.6,2.2
1,HOT,2024-04-16 16:02:01,209.1,45.9,218757.4,1686.7,309.0,55.7,65.3,14.8,47.9,32.1,3018.8,90.3,120.8,13.0,45.8,16.3,4.3,2.0,59.7,12.6,29.9,6.0,7.3,3.4,6.5,4.0,35.4,10.8,10.4,3.6,13.9,4.3,112.0,9.8,4.2,2.0,14662.9,278.6,3.5,1.2,2.1,2.1,1.4,2.4
1,HOT,2024-04-17 15:55:34,379.7,48.4,228011.7,3633.6,285.4,12.7,35.4,2.1,99.3,15.9,3372.0,101.5,170.8,22.0,23.6,5.2,13.2,5.2,67.4,16.7,18.7,7.5,5.6,4.3,10.4,2.1,21.5,1.2,10.4,0.0,4.9,2.4,191.5,7.8,4.2,0.0,15047.7,335.1,7.6,4.3,0.7,1.2,2.8,3.2
1,HOT,2024-04-22 12:07:25,398.1,57.1,258453.1,1263.6,1228.9,53.1,132.8,50.8,1341.5,79.6,440.7,4.4,51.6,33.1,23.4,11.0,6.3,4.4,50.0,8.8,43.8,13.3,4.7,2.2,15.6,0.0,34.4,8.8,110.9,11.0,34.4,4.4,60.0,28.3,1.6,2.2,15761.6,639.8,62.5,22.1,0.0,0.0,3.8,5.4
1,HOT,2024-04-23 15:33:03,468.9,109.1,243064.6,1611.7,570.4,19.9,65.6,13.3,1224.2,55.3,30232.6,210.6,215.6,22.1,15.6,17.7,7.8,6.6,60.9,2.2,23.4,2.2,3.1,4.4,6.3,0.0,21.9,17.7,51.6,15.5,26.6,28.7,52.3,3.2,4.7,6.6,14467.2,48.7,78.1,17.7,6.3,8.8,6.3,8.8
1,HOT,2024-04-24 10:25:15,535.8,42.6,242687.2,3122.5,282.0,39.9,31.2,9.1,131.2,23.2,189.6,29.5,69.4,23.7,9.0,7.3,16.0,1.2,66.7,26.6,18.7,3.6,0.7,1.2,4.2,7.2,45.1,4.3,11.1,7.3,1.4,1.2,188.0,26.2,0.0,0.0,15162.0,405.8,11.1,3.2,1.4,2.4,0.7,1.2
1,HOT,2024-04-26 12:00:16,425.5,19.6,234125.3,2792.2,2414.6,8.9,59.4,4.4,112.5,4.4,350.0,17.7,67.2,28.7,9.4,4.4,3.1,4.4,25.0,17.7,7.8,2.2,3.1,4.4,1.6,2.2,26.6,11.0,6.3,4.4,6.3,4.4,45.5,6.4,4.7,6.6,14766.1,188.0,1.6,2.2,4.7,6.6,0.0,0.0
1,HOT,2024-04-27 06:30:49,360.7,10.7,222293.8,1874.3,1562.9,42.1,47.2,3.2,39.6,4.2,220.8,10.4,28.5,13.4,6.2,5.5,46.5,19.8,598.1,46.1,18.1,7.3,0.7,1.2,0.7,1.2,18.1,3.2,3.5,4.3,5.0,4.4,124.9,34.5,2.1,3.6,14458.4,404.2,4.2,2.1,0.0,0.0,1.4,1.2
1,HOT,2024-04-29 17:55:27,395.8,23.8,233830.3,1715.0,645.3,52.2,22.9,13.0,50.7,26.5,410.5,84.6,38.2,6.7,13.2,4.3,45.1,3.2,491.1,50.1,18.7,9.5,2.8,2.4,2.8,2.4,26.4,5.2,7.6,5.2,4.3,7.4,201.9,36.2,2.1,2.1,15277.4,333.7,4.2,2.1,0.0,0.0,0.0,0.0
1,HOT,2024-05-01 13:46:46,401.7,9.8,216734.0,1435.6,212.5,29.4,11.8,7.3,35.4,2.1,169.5,20.9,32.6,7.3,2.1,0.0,8.3,2.1,68.7,9.1,16.0,2.4,3.5,3.2,1.4,2.4,27.8,4.3,4.9,3.2,0.0,0.0,197.4,13.3,3.5,3.2,13748.7,109.6,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2024-05-01 13:55:34,384.7,35.6,214633.0,2694.2,229.2,7.2,18.7,4.2,32.6,5.2,172.2,21.3,28.5,8.4,7.6,3.2,9.0,5.2,67.4,12.0,11.8,2.4,3.5,2.4,2.1,2.1,26.4,11.8,4.9,4.3,1.4,2.4,168.4,16.3,0.0,0.0,13513.0,442.2,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2024-05-02 12:19:40,418.0,28.2,199807.5,1508.9,204.2,24.6,22.9,7.2,32.6,10.7,56.9,2.4,18.7,5.5,6.2,5.5,10.4,5.5,91.0,8.4,13.2,4.8,0.7,1.2,0.0,0.0,20.1,14.2,6.6,4.0,4.9,1.2,138.5,9.2,2.8,4.8,12630.8,171.8,2.8,3.2,0.0,0.0,0.0,0.0
1,HOT,2024-05-02 14:54:37,403.9,27.2,197810.8,3413.3,395.3,6.7,20.3,11.0,18.8,4.4,54.7,24.3,26.6,2.2,4.8,2.1,15.6,4.4,117.2,50.8,7.8,2.2,8.0,6.3,0.0,0.0,31.3,8.8,4.7,2.2,3.1,4.4,136.9,30.4,0.0,0.0,12317.9,692.9,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2024-05-06 14:34:43,412.9,28.3,222637.0,1929.1,463.3,37.6,83.3,5.5,85.4,21.9,3828.1,431.2,119.4,6.0,14.6,6.2,10.4,7.5,83.3,30.0,42.4,16.8,7.6,7.3,3.5,6.0,26.4,12.6,6.9,3.2,1.4,1.2,192.7,52.0,4.2,5.5,14116.2,185.0,4.2,2.1,0.0,0.0,0.0,0.0
1,HOT,2024-05-06 16:20:13,310.0,2.3,215170.6,1729.1,393.8,44.2,84.4,35.4,68.8,4.4,220.3,81.8,35.9,15.5,9.4,13.3,7.8,6.6,78.1,4.4,42.2,19.9,15.6,0.0,3.1,4.4,18.8,22.1,7.8,11.0,3.1,4.4,152.3,22.5,4.7,6.6,13019.0,515.7,6.3,8.8,0.0,0.0,0.0,0.0
1,HOT,2024-05-07 13:22:52,394.1,24.3,190769.5,2088.1,277.1,38.6,48.6,15.4,38.9,8.4,70.1,22.3,19.4,5.2,6.2,3.6,0.7,1.2,20.1,4.3,23.6,7.9,9.7,7.9,2.8,1.2,24.3,4.3,3.5,4.3,2.1,2.1,155.6,22.1,1.4,2.4,12094.1,195.3,5.6,3.2,0.0,0.0,0.7,1.2
1,HOT,2024-05-09 11:22:50,396.20000000000000,40.65,197095.75,1162.4000000000000,337.20000000000000,40.0,39.9,12.9,36.45,8.55,150.0,15.350000000000000,20.45,5.0,6.9,4.4,20.85,4.55,165.25,30.800000000000000,36.45,13.05,11.45,6.1,2.45,1.65,19.45,4.9,5.9,5.9,2.8,2.25,164.85,22.35,1.4,2.4,12331.150000000000,119.80000000000000,4.9,3.7,0.0,0.0,0.35,0.6
1,HOT,2024-05-13 11:20:37,398.3,57.0,203422.0,236.7,397.3,41.4,31.2,10.4,34.0,8.7,229.9,8.4,21.5,4.8,7.6,5.2,41.0,7.9,310.4,57.3,49.3,18.2,13.2,4.3,2.1,2.1,14.6,5.5,8.3,7.5,3.5,2.4,174.1,22.6,1.4,2.4,12568.2,44.3,4.2,4.2,0.0,0.0,0.0,0.0
1,HOT,2024-05-14 11:36:34,340.4,2.7,182435.3,1432.3,67.2,2.2,71.9,30.9,64.1,2.2,611.1,90.6,134.4,13.3,10.9,11.0,42.2,2.2,320.3,6.6,17.2,2.2,17.2,2.2,4.7,6.6,21.9,13.3,8.7,7.9,12.5,17.7,131.3,26.5,9.6,4.1,11433.5,367.3,1.6,2.2,37.2,7.2,24.8,4.7
1,HOT,2024-05-14 15:32:34,379.5,18.0,190884.5,3169.3,211.1,37.8,46.5,2.4,63.2,21.4,3599.3,70.6,55.6,22.3,6.9,2.4,28.5,7.3,318.8,25.3,25.0,11.0,11.1,1.2,6.2,5.5,28.5,5.2,4.4,4.4,4.3,7.4,184.3,23.6,0.0,0.0,12038.9,116.3,1.4,2.4,0.0,0.0,3.5,4.3
1,HOT,2024-05-15 10:59:52,335.9,32.0,176522.9,1942.8,51.4,6.0,249.5,342.1,61.8,7.3,51.4,5.2,13.2,7.9,7.6,4.3,22.9,2.1,285.4,5.5,10.4,5.5,9.7,3.2,9.7,9.4,29.9,6.4,3.5,3.2,1.4,2.4,141.8,25.6,0.7,1.2,11082.4,160.9,7.6,3.2,0.0,0.0,0.0,0.0
1,HOT,2024-05-16 13:50:52,331.3,18.2,184030.6,1571.9,113.2,22.9,59.0,6.0,245.8,15.0,24.3,8.4,20.1,8.7,5.6,1.2,2.1,2.1,18.1,5.2,4.9,3.1,1.4,1.2,3.5,4.3,12.5,5.5,4.2,2.0,1.4,2.4,146.8,8.2,1.4,1.2,11620.8,215.1,11.1,4.3,0.0,0.0,0.0,0.0
1,HOT,2024-05-17 14:03:34,464.0,57.3,180671.7,2209.1,284.1,41.4,15.3,4.8,35.4,14.4,3714.7,81.8,53.5,16.8,9.7,2.4,1.4,1.2,16.7,10.8,7.1,2.1,3.5,6.0,0.7,1.2,31.2,9.5,2.2,0.1,1.4,2.4,147.4,47.4,0.0,0.0,11268.1,375.0,3.5,2.4,4.2,3.6,0.7,1.2
1,HOT,2024-05-20 13:31:04,332.7,13.6,199774.0,399.0,833.2,103.9,264.1,241.0,347.0,433.3,719.1,353.8,84.4,17.7,25.0,26.5,1.6,2.2,31.3,0.0,17.2,6.6,6.3,4.4,3.1,0.0,7.8,6.6,1.6,2.2,0.0,0.0,139.6,32.4,3.3,4.7,12510.5,97.4,3.1,4.4,0.0,0.0,0.0,0.0
1,HOT,2024-05-21 10:10:56,334.5,56.5,173828.4,1094.2,258.3,17.1,31.9,10.3,32.6,11.8,2162.2,158.9,27.8,13.9,11.1,4.3,12.5,6.2,89.6,13.0,31.9,4.3,1.4,2.4,8.3,4.2,18.1,6.7,8.3,3.6,6.9,1.2,171.9,20.5,2.1,2.1,11204.1,200.6,2.1,3.6,1.4,2.4,0.0,0.0
1,HOT,2024-05-23 09:20:37,254.7,33.5,159416.8,729.3,349.3,6.7,4.9,1.2,104.2,9.1,591.8,17.0,12.5,9.5,1.4,2.4,4.9,5.2,61.8,15.4,14.6,10.8,1.4,1.2,2.1,0.0,13.9,3.2,2.8,3.2,2.8,2.4,123.9,21.5,0.0,0.0,10630.2,106.3,6.9,4.3,0.0,0.0,0.0,0.0
1,HOT,2024-05-24 15:37:16,246.5,41.9,159990.4,2563.1,386.2,59.5,5.6,5.2,142.4,17.3,118.1,12.7,30.6,6.4,6.2,6.2,2.8,4.8,41.7,16.3,13.9,4.3,3.5,3.2,0.7,1.2,10.4,2.1,0.7,1.2,0.0,0.0,103.4,16.7,1.4,2.4,10921.0,177.2,13.5,5.9,0.0,0.0,0.0,0.0
1,HOT,2024-05-30 16:25:01,235.1,32.5,155564.4,775.5,520.9,38.6,7.6,8.4,31.2,9.5,767.7,36.5,22.2,10.5,6.9,6.7,4.2,2.1,54.2,17.1,17.4,5.2,4.2,2.1,18.1,15.4,16.7,12.7,9.0,8.4,2.8,1.2,148.1,38.8,4.2,7.2,10424.4,201.4,0.7,1.2,2.8,2.4,2.8,4.8
1,HOT,2024-05-31 09:53:29,256.0,37.15,146074.7,480.3,440.35,46.45,10.400000000000000,7.85,27.4,12.3,440.1,21.0,18.4,9.8,4.85,4.95,6.25,5.2,51.400000000000000,13.25,19.45,6.25,4.2,1.05,9.75,8.9,14.25,7.950000000000000,5.2,4.8,2.45,2.4,145.40000000000000,28.600000000000000,3.5,5.2,10472.350000000000,218.4,0.7,1.2,1.4,1.2,1.4,2.4
1,HOT,2024-05-31 11:18:51,276.9,41.8,159806.5,393.0,359.8,54.3,13.2,7.3,23.6,15.1,112.5,5.5,14.6,9.1,2.8,3.2,8.3,8.3,48.6,9.4,21.5,7.3,4.2,0.0,1.4,2.4,11.8,3.2,1.4,1.2,2.1,3.6,142.7,18.4,2.8,3.2,10520.3,235.4,0.7,1.2,0.0,0.0,0.0,0.0
1,HOT,2024-05-31 17:34:15,279.35,29.6,141605.8,695.1,16.7,12.4,7.3,5.0,28.8,5.800000000000000,93.05,16.6,26.050000000000000,9.3,5.2,6.5,20.85,5.950000000000000,205.90000000000000,18.5,7.95,3.3,1.05,1.05,1.0500000000000000,1.8000000000000000,6.6,6.4,2.1,2.2,5.550000000000000,7.9,157.75,16.75,2.1,2.75,9682.3,344.9,1.0500000000000000,1.8000000000000000,0.0,0.0,1.4,1.2
1,HOT,2024-06-01 14:40:51,196.0,25.4,175321.9,2334.7,316.7,17.1,10.4,5.5,172.9,22.0,70.8,27.1,65.3,2.4,12.5,3.6,9.8,8.7,55.6,17.3,14.6,2.1,1.4,1.2,2.1,3.6,11.1,3.2,1.4,1.2,6.9,6.4,156.7,8.5,2.1,2.1,11581.8,315.6,22.2,3.2,0.0,0.0,1.4,2.4
1,HOT,2024-06-03 10:04:41,256.0,68.2,177794.4,2917.9,1515.1,37.6,18.8,13.3,170.3,46.4,98.4,2.2,12.5,4.4,9.4,8.8,1.8,2.5,39.1,19.9,21.9,8.8,25.0,17.7,6.3,4.4,20.3,6.6,1.9,2.7,7.8,2.2,121.8,11.6,0.0,0.0,11874.9,84.1,4.7,2.2,0.0,0.0,0.0,0.0
1,HOT,2024-06-04 09:50:50,238.1,24.1,165133.0,1768.7,361.2,44.2,13.9,6.7,150.0,8.3,18175.6,171.4,49.3,5.2,11.1,4.3,8.3,0.0,50.0,14.4,36.1,4.3,7.7,4.2,8.3,3.6,16.7,12.5,2.8,2.4,2.1,2.1,150.4,59.1,0.0,0.0,10736.7,31.2,6.9,3.2,0.7,1.2,3.5,3.2
1,HOT,2024-06-06 12:22:19,243.8,56.0,159200.5,3178.5,284.4,17.7,10.9,6.6,25.0,0.0,68.8,8.8,31.3,17.7,0.0,0.0,3.1,4.4,60.9,2.2,24.3,3.4,9.4,0.0,3.1,4.4,21.9,0.0,3.1,4.4,8.3,1.6,122.9,2.9,1.6,2.2,10109.4,92.9,3.1,4.4,0.0,0.0,0.0,0.0
1,HOT,2024-06-06 14:12:28,286.3,35.9,166224.6,2410.2,330.6,12.7,3.5,1.2,33.3,5.5,42.4,8.7,12.5,5.5,3.5,3.2,7.6,2.4,39.6,4.2,15.3,7.3,8.3,5.5,3.5,3.2,11.8,1.2,5.6,4.3,4.2,4.2,173.3,8.0,2.1,2.1,10688.6,203.9,4.2,4.2,1.4,1.2,0.7,1.2
1,HOT,2024-06-08 10:34:39,227.7,61.3,162871.2,2821.9,236.1,1.2,13.2,2.4,16.0,2.4,4586.7,32.8,20.8,16.5,6.9,4.3,6.5,3.9,33.3,10.8,26.4,8.4,5.6,4.3,5.7,3.4,22.2,5.2,5.6,5.2,7.4,6.0,126.5,10.7,0.7,1.2,10276.2,77.8,2.1,3.6,1.5,1.3,0.0,0.0
1,HOT,2024-06-10 16:54:38,192.6,11.6,172378.1,927.1,557.0,35.2,6.9,5.2,37.5,9.5,507.8,18.2,30.6,4.3,3.5,1.2,5.0,1.4,46.5,9.6,12.5,2.1,4.2,2.1,4.2,2.1,14.6,7.2,2.8,3.2,2.1,2.1,123.6,23.3,3.5,2.4,11364.1,186.5,2.8,1.2,2.8,3.2,0.7,1.2
1,HOT,2024-06-11 13:46:45,282.1,19.3,176079.2,1395.1,477.1,74.2,13.2,8.4,19.4,10.3,562.6,17.1,34.7,9.8,6.9,4.3,1.4,1.2,24.3,10.3,8.0,4.0,2.8,2.4,3.5,4.3,12.5,4.2,4.2,4.2,2.8,1.2,144.6,43.7,2.8,4.8,10872.3,336.3,3.5,1.2,1.4,1.2,0.0,0.0
1,HOT,2024-06-12 12:44:46,348.2,2.5,164464.2,345.4,392.2,11.1,7.8,2.2,25.0,4.4,59.4,17.7,12.5,0.0,3.1,0.0,1.6,2.2,15.6,4.4,4.7,2.2,0.0,0.0,0.0,0.0,12.5,4.4,6.5,4.1,4.7,6.6,163.6,6.4,6.3,4.4,10186.2,55.3,0.0,0.0,0.0,0.0,0.0,0.0
1,HOT,2024-06-14 14:52:02,281.1,19.5,173827.3,1041.7,321.5,6.7,10.4,5.5,61.8,6.7,571.7,21.1,56.9,15.6,3.5,2.4,6.2,2.1,34.7,3.2,18.1,4.8,3.5,1.2,1.4,1.2,13.9,6.7,2.1,2.1,2.1,2.1,116.8,31.8,4.9,5.2,11188.1,199.1,6.2,5.5,6.2,6.2,4.2,2.1
